id,title,collection_name
115547,The Rise & Fall of a White Collar Hooligan,['White Collar Hooligan Collection']
135307,Derrick contre Superman,['La Classe Américaine & Cie']
72054,All for One,['All for ...']
89877,The Reunion,['Klassefesten (Samling)']
79516,TEKKEN: Blood Vengeance,['Tekken Collection']
13274,Last Order: Final Fantasy VII,['Final Fantasy Collection']
16907,Naruto the Movie: Ninja Clash in the Land of Snow,['Naruto Collection']
193439,Smugglers' Cove,['The Bowery Boys']
55873,Tarzan and the Leopard Woman,['Tarzan (Johnny Weissmuller series)']
46695,Witchcraft,['Witchcraft Collection']
84951,Witchcraft II: The Temptress,['Witchcraft Collection']
47360,Deathstalker and the Warriors from Hell,['Deathstalker Collection']
47363,Deathstalker IV: Match of Titans,['Deathstalker Collection']
28920,Dream a Little Dream 2,['Dream a Little Dream Collection']
56589,The Seventh Company Outdoors,['Seventh Company Collection']
323675,Ride Along 2,['Ride Along Collection']
366924,Batman: Bad Blood,['Son of Batman Collection']
157293,ABCD (Any Body Can Dance),['ABCD Collection']
333658,Seeds of Yesterday,['Flowers in the Attic Collection']
137533,Revenge of the Stepford Wives,['Stepford Collection']
68555,Death Note Relight 2: L's Successors,['Death Note Relight']
77294,Three from Prostokvashino,['Prostokvashino Collection']
18874,Ghost in the Shell: Stand Alone Complex - Solid State Society,['Ghost in the Shell: Stand Alone Complex']
62738,The Best Movie 2,['Самый лучший фильм - Коллекция']
378385,Jarhead 3: The Siege,['Jarhead Collection']
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","['Crouching Tiger, Hidden Dragon Collection']"
267860,London Has Fallen,['... Has Fallen Collection']
361263,Jesse Stone: Lost in Paradise,['Jesse Stone Collection']
24569,Carry On Henry,['The Carry On Collection']
17276,Carry On Up the Jungle,['The Carry On Collection']
24571,Carry On Matron,['The Carry On Collection']
19297,Carry On at Your Convenience,['The Carry On Collection']
19252,Carry On Abroad,['The Carry On Collection']
24654,What the Bleep! Down the Rabbit Hole,['What the Bleep! Collection']
366249,Lapland Odyssey 2,['Napapiirin sankarit']
24570,Carry On Loving,['The Carry On Collection']
20731,Raaz,['Raaz Collection']
19293,Carry On Again Doctor,['The Carry On Collection']
365222,Ip Man 3,['Ip Man Collection']
182219,Serial Teachers,['Les Profs']
382155,Pitbull. New Order,['Pitbull - Kolekcja']
74919,Pitbull,['Pitbull - Kolekcja']
127329,Naked Soldier,['Naked Collection']
27598,"You're Out of Your Mind, Madicken",['Madicken']
41472,Flower & Snake,['Flower & Snake Collection']
61320,Fimfárum Jana Wericha,['Fimfárum (kolekce)']
61313,Fimfarum 2,['Fimfárum (kolekce)']
11946,New Mischief by Emil,['Emil i Lönneberga']
20294,Welcome,['Welcome Collection']
15974,Bhoothnath,['Bhoothnath Collection']
14546,Golmaal Returns,['Golmaal Collection']
262227,Race Gurram,['Race Gurram collection']
44425,Dabangg,['Dabangg Collection']
44978,Golmaal 3,['Golmaal Collection']
49028,Rakht Charitra,['Rakht Charitra']
158519,1920: Evil Returns,['1920 Collection']
2764,All Stars,['All Stars Collectie']
382517,Open Season: Scared Silly,['Open Season Collection']
46780,Kustom Kar Kommandos,['The Magick Lantern Cycle']
9084,The Little Polar Bear,['The Little Polar Bear Collection']
285803,Singham Returns,['Singham Collection']
348537,Spanish Affair 2,['Ocho apellidos - Colección']
14962,Thumb Wars: The Phantom Cuticle,['Thumbs! Collection']
26743,Thumbtanic,['Thumbs! Collection']
33371,The Little Bear Movie,['Little Bear']
19812,Father of Four: Never Gives Up!,['Father of Four Collection']
193460,Fighting Fools,['The Bowery Boys']
186775,Hold That Baby!,['The Bowery Boys']
76784,All Stars 2: Old Stars,['All Stars Collectie']
33407,Twigson,['Knerten Collection']
363844,The Ouija Exorcism,['The Ouija Experiment Collection']
367596,Täterätää - Die Kirche bleibt im Dorf 2,['Die Kirche bleibt im Dorf Collection']
26329,Carry On Girls,['The Carry On Collection']
165432,Joi Baba Felunath,['Feluda Collection']
382581,Monster High Great Scarrier Reef,['Monster High Collection']
216016,The Amityville Asylum,['The Amityville Horror Collection']
186268,Angels in Disguise,['The Bowery Boys']
166904,Master Minds,['The Bowery Boys']
3938,Blondie Plays Cupid,['Blondie Collection']
136585,Return to Nuke 'Em High Volume 1,"[""Nuke 'Em High Collection""]"
207680,"Return to Return to Nuke 'Em High, aka Volume 2","[""Nuke 'Em High Collection""]"
42606,Invocation of My Demon Brother,['The Magick Lantern Cycle']
75745,Force,['Force Collection']
347689,Pee-wee's Big Holiday,"[""Pee-wee's Collection""]"
63065,Neue Vahr Süd,['Herr Lehmann Filmreihe']
302688,My Big Fat Greek Wedding 2,['My Big Fat Greek Wedding Collection']
33419,The House of Fear,['Sherlock Holmes (1939 series)']
85231,The Lone Wolf Meets a Lady,['Lone Wolf film series']
376716,Elections Day 2,['Kvartet I Collection']
379291,Justice League vs. Teen Titans,['Teen Titans Collection']
182950,Blonde Dynamite,['The Bowery Boys']
357096,I Spit on Your Grave III: Vengeance is Mine,['I Spit on Your Grave Collection']
193459,Lucky Losers,['The Bowery Boys']
85232,The Lone Wolf Strikes,['Lone Wolf film series']
185289,Blues Busters,['The Bowery Boys']
184328,Triple Trouble,['The Bowery Boys']
185273,Bowery Battalion,['The Bowery Boys']
187516,Crazy Over Horses,['The Bowery Boys']
156603,Let's Go Navy!,['The Bowery Boys']
180819,Feudin' Fools,['The Bowery Boys']
252916,Here Come the Marines,['The Bowery Boys']
115706,Hold That Line,['The Bowery Boys']
192371,Clipped Wings,['The Bowery Boys']
116160,Jalopy,['The Bowery Boys']
107966,Loose in London,['The Bowery Boys']
174195,Private Eyes,['The Bowery Boys']
116190,Paris Playboys,['The Bowery Boys']
70313,Bowery to Bagdad,['The Bowery Boys']
144852,Dig That Uranium,['The Bowery Boys']
193435,High Society,['The Bowery Boys']
178569,Jail Busters,['The Bowery Boys']
177234,Spy Chasers,['The Bowery Boys']
230182,Crashing Las Vegas,['The Bowery Boys']
109907,Hate Story,['Hate Story Collection']
282346,Hate Story 2,['Hate Story Collection']
116312,The National Shotgun,['Los Leguineche - Colección']
290595,The Huntsman: Winter's War,['The Huntsman Collection']
325133,Neighbors 2: Sorority Rising,['Neighbors Collection']
29487,The Mark of the Whistler,['The Whistler collection']
29490,Voice of the Whistler,['The Whistler collection']
29829,Mysterious Intruder,['The Whistler collection']
52854,Black Magic,['Black Magic Collection']
56078,Vabank II,['Vabank (Collection)']
23154,The Garden of Sinners - Chapter 4: The Hollow Shrine,['The Garden of Sinners']
212156,The Garden of Sinners: Future Gospel,['The Garden of Sinners']
3941,Blondie Goes Latin,['Blondie Collection']
1652,00 Schneider - Jagd auf Nihil Baxter,['00 Schneider Filmreihe']
9657,Otto - The Movie,['Otto Collection']
9252,Otto - The New Movie,['Otto Collection']
9379,Otto - The Alien from East Frisia,['Otto Collection']
60964,Macross Frontier: The Wings of Goodbye,['Macross Frontier Collection']
47747,The Garden of Sinners: Epilogue,['The Garden of Sinners']
363354,Library Wars: The Last Mission,['Library Wars Collection']
89458,Crayon Shin-chan: Pursuit of the Balls of Darkness,['Shin Chan Collection']
50025,Kolpaçino,['Kolpaçino Serisi']
326423,Barbershop: The Next Cut,['Barbershop Collection']
127380,Finding Dory,['Finding Nemo Collection']
137400,Black & White: The Dawn of Assault,['Black & White Collection']
15088,The Cutting Edge 3: Chasing the Dream,['The Cutting Edge Collection']
40080,The Cutting Edge: Fire & Ice,['The Cutting Edge Collection']
4457,Witchery,['Unoffical Ghosthouse Series']
76081,Tarzan and the Valley of Gold,['Tarzan (Mike Henry series)']
23767,Billa,['Billa Collection']
113332,The Shortest Day,['Tognazzi & Vianello Collection']
34194,Tenchi the Movie 2: The Daughter of Darkness,['Tenchi Muyô Collection']
343972,Pecos River,['The Durango Kid']
21769,Armitage: Dual Matrix,['Armitage III Collection']
125513,Slayers Premium,['Slayers - Movie Collection']
28697,Fatal Fury: The Motion Picture,['Fatal Fury Collection']
125521,Slayers Return,['Slayers - Movie Collection']
82386,Ranma ½: One Flew Over the Kuno's Nest,['Ranma Collection']
125510,Slayers Great,['Slayers - Movie Collection']
41365,Slayers Gorgeous,['Slayers - Movie Collection']
35105,Slayers: The Motion Picture,['Slayers - Movie Collection']
14829,Tenchi Forever!,['Tenchi Muyô Collection']
34935,Tenchi Muyô! In Love,['Tenchi Muyô Collection']
25843,Karas: The Prophecy,['Karas The Collection']
87636,Animation Runner Kuromi,['Animation Runner Kuromi (OAV collection)']
134053,Animation Runner Kuromi 2,['Animation Runner Kuromi (OAV collection)']
155017,Megazone 23,['Megazone 23 Collection']
160399,Megazone 23 III,['Megazone 23 Collection']
71449,M.D. Geist II: Death Force,['M.D. Geist Collection']
71444,M.D. Geist,['M.D. Geist Collection']
31472,Lust for a Vampire,['Vampire Karnstein (Hammer series)']
30,Magnetic Rose,['Memories Collection']
336026,Little Forest: Winter/Spring,['Little Forest Collection']
5066,Carry On Cleo,['The Carry On Collection']
383121,Kindergarten Cop 2,['Kindergarten Cop Collection']
116185,Billa II,['Billa Collection']
62756,Singam,['Singam Collection']
35752,Nana 2,['Nana Collection']
258509,Alvin and the Chipmunks: The Road Chip,['Alvin and the Chipmunks Collection']
300665,Leatherface,['Texas Chainsaw Massacre Collection']
295273,The Crossing II,['The Crossing Collection']
33604,We Are Not Angels,['Mi Nismo Anđeli Collection']
58007,Poverty and Nobility,['Totò Collection']
78375,CyberTracker,['CyberTracker Collection']
75897,Sams in Gefahr,['Das Sams Collection']
241259,Alice Through the Looking Glass,['Alice in Wonderland Collection']
317121,All of My Heart,['All of My Heart Collection']
381615,The Bridge Part 2,['The Bridge']
374739,Flower Shop Mystery: Mum's the Word,['Flower Shop Mystery Collection']
81976,Alone in the Wilderness Part II,['The Dick Proenneke Collection']
122293,The Philadelphia Experiment,['The Philadelphia Experiment - Collezione']
302508,Emmanuelle 2000: Emmanuelle's Intimate Encounters,['Emmanuelle 2000 Collections (USA)']
291805,Now You See Me 2,['Now You See Me Collection']
78492,Ken,"[""Kenji Misumi's Trilogy of the Sword""]"
339526,The Land Before Time XIV: Journey of the Brave,['The Land Before Time Collection']
363607,LasseMajas detektivbyrå - Stella Nostra,['LasseMaja: Samling']
11392,The Olsen Gang Sees Red,['The Olsen Gang Collection']
11390,The Olsen Gang in Jutland,['The Olsen Gang Collection']
31264,The Blade Master,['Ator Collection']
45783,Anders Matthesen: Tal For Dig Selv,['Anders Matthesen']
16884,Anders Matthesen: Anden På Coke?,['Anders Matthesen']
57313,8213: Gacy House,['Paranormal Investigations Collection']
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,['Teenage Mutant Ninja Turtles (Remake) Collection']
32790,The Good Witch,['The Good Witch Collection']
34598,Fast Getaway,['Fast Getaway Collection']
37237,Bullet to Beijing,['Harry Palmer Collection']
33108,The Bremen Town Musicians,['The Bremen Town Musicians (Collection)']
259693,The Conjuring 2,['The Conjuring Collection']
30656,Circuitry Man II: Plughead Rewired,['Circuitry Man Collection']
391757,Never Back Down: No Surrender,['Never Back Down Collection']
43074,Ghostbusters,['Ghostbusters Collection']
52947,Kung Fu Mahjong,['Kung Fu Mahjong Collection']
353610,The Condemned 2,['The Condemned Collection']
370687,Mythica: The Necromancer,['Mythica Collection']
138705,Vares: Gambling Chip,['Vares Collection']
150208,Vares: Tango of Darkness,['Vares Collection']
80256,Garter Snake,['Vares Collection']
206789,The Kingdom of Diamonds,['Goopy Bagha Trilogy']
400605,Dead Rising: Endgame,['Dead Rising Collection']
324668,Jason Bourne,['The Bourne Collection']
172817,Saheb Biwi Aur Gangster Returns,['Saheb Biwi Aur Gangster Collection']
263945,Curious George: A Very Monkey Christmas,['Curious George Collection']
40741,The Trail of Blood,['Mikogami Trilogy / Wanderer Jôkichi']
316727,The Purge: Election Year,['The Purge Collection']
278154,Ice Age: Collision Course,['Ice Age Collection']
388191,Mythica: The Iron Crown,['Mythica Collection']
328716,Detective K: Secret of the Lost Island,['Detective K Collection']
369776,Les Tuche 2: Le rêve américain,['Les Tuche']
12529,Boot Hill,['Cat Stevens y Hutch Bessy Trilogy']
259634,Big Man - A Policy for Hell,['Big Man Collection']
46572,Big Man - An Unusual Insurance,['Big Man Collection']
33201,Jeremiah,['The Bible Collection']
58430,Solomon,['The Bible Collection']
46784,Rabbit's Moon,['The Magick Lantern Cycle']
46781,Puce Moment,['The Magick Lantern Cycle']
154441,Till Luck Do Us Part,['Till Luck Do Us Part Collection']
28406,The Fury of the Wolf Man,['Waldemar Daninsky Collection']
40585,We Will All Meet in Paradise,['Un éléphant ça trompe énormément']
42498,The Adversary,['Calcutta Trilogy']
79106,Sherlock Holmes: Incident at Victoria Falls,['Sherlock Holmes: The Golden Years Collection']
108432,Sherlock Holmes and the Leading Lady,['Sherlock Holmes: The Golden Years Collection']
18560,Soul Music,['The Discworld Collection']
24057,Wyrd Sisters,['The Discworld Collection']
183073,I tromboni di Fra' Diavolo,['Tognazzi & Vianello Collection']
48995,The Democratic Terrorist,['Hamilton Collection']
390734,Kingsglaive: Final Fantasy XV,['Final Fantasy Collection']
334304,Belle and Sebastian: The Adventure Continues,['Belle et Sébastien']
54107,"Splash, Too",['Splash Collection']
390989,Sharknado 4: The 4th Awakens,['Sharknado Collection']
21452,Detective Conan: The Fourteenth Target,['Detective Conan Collection']
28808,Detective Conan: The Last Wizard of the Century,['Detective Conan Collection']
141267,Johan Falk: Kodnamn Lisa,['Johan Falk GSI Collection']
138115,Johan Falk: Organizatsija Karayan,['Johan Falk GSI Collection']
138118,Johan Falk: Barninfiltratören,['Johan Falk GSI Collection']
136071,Johan Falk: Alla råns moder,['Johan Falk GSI Collection']
133879,Johan Falk: Spelets regler,['Johan Falk GSI Collection']
24024,Johan Falk: Leo Gaut,['Johan Falk GSI Collection']
24025,Johan Falk: National Target,['Johan Falk GSI Collection']
229007,"The Fjällbacka Murders: The Sea Gives, the Sea Takes",['The Fjällbacka Murders']
389614,The Hidden Child,['The Fjällbacka Murders']
231811,The Fjällbacka Murders: The Queen of Lights,['The Fjällbacka Murders']
168056,The Fjällbacka Murders: Friends for Life,['The Fjällbacka Murders']
168057,The Fjällbacka Murders: In the Eye of the Beholder,['The Fjällbacka Murders']
231812,The Fjällbacka Murders: The Coast Rider,['The Fjällbacka Murders']
248781,ABCs of Death 2.5,['The ABCs of Death Collection']
310602,Klown Forever,['Klovn']
278924,Mechanic: Resurrection,['Mechanic Collection']
407375,Sniper: Ghost Shooter,['Sniper Collection']
20583,Love's Long Journey,['The Love Comes Softly Collection']
30975,Love's Unending Legacy,['The Love Comes Softly Collection']
49857,Love's Unfolding Dream,['The Love Comes Softly Collection']
21636,Love Takes Wing,['The Love Comes Softly Collection']
25182,Love Finds A Home,['The Love Comes Softly Collection']
81450,Love Begins,['The Love Comes Softly Collection']
87311,Love's Everlasting Courage,['The Love Comes Softly Collection']
348668,A Conspiracy of Faith,['Department Q series']
26945,Cardcaptor Sakura: The Movie,['Cardcaptor Sakura Collection']
95610,Bridget Jones's Baby,['Bridget Jones Collection']
382399,High Strung,['StreetDance Collection']
347126,God's Not Dead 2,"[""God's Not Dead Collection""]"
391779,Housefull 3,['Housefull Collection']
384641,Spirits' Homecoming,"[""Spirits' Homecoming Collection""]"
64961,When Women Had Tails,['Quando le donne avevano la coda']
44749,Race 2,['Race Collection']
38289,Eccezzziunale... veramente,['Eccezzziunale... veramente Collections']
228432,The Dogs of Riga,['Wallander (Rolf Lassgård)']
34527,Murder at the Savoy,['Beck - Historien om ett brott']
357786,Kizumonogatari Part 1: Tekketsu,['Kizumonogatari']
55426,Broken Blade: Book One - The Time of Awakening,['Break Blade Collection']
55431,Broken Blade: Book Three - The Mark of the Assassin's Dagger,['Break Blade Collection']
55430,Broken Blade: Book Two - The Split Path,['Break Blade Collection']
55435,Broken Blade: Book Four - The Earth of Calamity,['Break Blade Collection']
55437,Broken Blade: Book Five - The Horizon Between Life and Death,['Break Blade Collection']
402331,Hard Target 2,['Hard Target Collection']
412519,Honey 3: Dare to Dance,['Honey Collection']
